Day,median,ci_low,ci_high
1.0,1.8942637592851312,1.6698336984266904,2.2049400093624785
2.0,1.8933030997058142,1.669225241775171,2.2035476352204584
3.0,1.892125672158277,1.6685165893380223,2.201866546605152
4.0,1.8905150908718684,1.6679468771296708,2.1993456495307235
5.0,1.8886954474384718,1.6670602778848518,2.195870143009269
6.0,1.8863256152149415,1.6658710993051682,2.1915628228108712
7.0,1.8833305730662397,1.6648331972224606,2.1865782683883244
8.0,1.8799293316824106,1.6626144061816932,2.180011678864597
9.0,1.8750183044143616,1.660236306128257,2.1719708838098577
10.0,1.869607355777084,1.6568162982432126,2.1617146487616434
11.0,1.8625992811757361,1.6528467781107679,2.1471788410427846
12.0,1.852674303417969,1.6486232252564048,2.1319756224302124
13.0,1.8418512656732036,1.6419887484388604,2.1136999365954035
14.0,1.8281027430766503,1.6344879971085677,2.082520452476679
15.0,1.8116577096281221,1.6255337533228675,2.0460113756780904
16.0,1.7892540759753526,1.6163134616976464,2.011189469844419
17.0,1.7659232656414523,1.6022015682556165,1.9671048963703999
18.0,1.7361937243415628,1.5859006629246177,1.920251510821419
19.0,1.7040479975809233,1.563007325422815,1.866334710554898
20.0,1.662769227172506,1.5356435956165542,1.8185458897203757
21.0,1.617072103500985,1.4893890884554082,1.7626150558976725
22.0,1.5713607964708483,1.4353765928456372,1.7094929844658464
23.0,1.5201918742857372,1.3696559289484456,1.6503366087302314
24.0,1.466848037633158,1.2988599148210473,1.5961981769636377
25.0,1.407536368424604,1.2335537869479318,1.5481648152863534
26.0,1.3485193956848207,1.1662746724141702,1.4978138364159268
27.0,1.2888222927352417,1.1088559894787897,1.4473870761857137
28.0,1.2297220692224817,1.047652267957144,1.4020796479960604
29.0,1.1719584791220352,1.0005589763139793,1.3505184659441503
30.0,1.1172279507457707,0.9619610221733053,1.3036926694491184
31.0,1.0679652773165556,0.9307979800972482,1.2530133713971014
32.0,1.025570130396677,0.9043921043491948,1.2015391328925107
33.0,0.9888196050309768,0.8833539066033415,1.1536389258141933
34.0,0.9559810460955729,0.8695272313459419,1.111125884005493
35.0,0.9299965387840256,0.8588224093514876,1.071496646668344
36.0,0.9093290226196175,0.8495646735946737,1.0335334134642404
37.0,0.8939207181829452,0.8428202452233787,1.0013109129553437
38.0,0.8830739133888101,0.837395297176248,0.9736939674132545
39.0,0.8765321262431143,0.8325627897557399,0.9524976558940025
40.0,0.8729189821097498,0.8293845571705979,0.9332011486577994
41.0,0.8707039672476693,0.828651569030715,0.9197331975507331
42.0,0.8705170073721017,0.829546059174674,0.9136513209240081
43.0,0.8723797255778065,0.8300327821661687,0.9117445064359953
44.0,0.8745324523256842,0.8311791263912465,0.9128486001081239
45.0,0.8773268140177946,0.8341617133486359,0.9193493703323157
46.0,0.8817271594317633,0.8365141117725999,0.9254739517185973
47.0,0.8860571835904112,0.8406817098655434,0.9330175180666687
48.0,0.8924542282908804,0.8442001428050937,0.9412196592831068
49.0,0.8988614639974588,0.8481032592862507,0.9512369975517112
50.0,0.90698059241458,0.8540326317145918,0.9605571034485941
51.0,0.9151055835042723,0.8610165433485226,0.9699250257549502
52.0,0.9231743929430095,0.8681570524727675,0.9776624432319801
53.0,0.9314041488280124,0.8751143490143423,0.9866213763449381
54.0,0.9397956892939566,0.8816575463569742,0.994000351510119
55.0,0.9484351510221869,0.8885754023396327,1.0005898766004933
56.0,0.9566293580513334,0.8963327564999221,1.0067530746478033
57.0,0.9645827151081944,0.9035457498999229,1.0122605678366714
58.0,0.9719798873599076,0.9112946398212002,1.0165633661704938
59.0,0.9792717397213855,0.9192334160159397,1.0212556599070948
